ticker,exchange,alias,asset_type,currency
NGL/C,NYS,NGL 에너지 파트너스 우선주 C(9.625% 누적 상환),Stock,USD
NGS,NYS,내추럴 가스 서비시스 그룹,Stock,USD
NGVC,NYS,내추럴 그로서스 바이 바이타민 코티지,Stock,USD
NGVT,NYS,인제비티,Stock,USD
NHI,NYS,내셔널 헬스 인베스터스,Stock,USD
NI,NYS,나이소스,Stock,USD
NIC,NYS,니콜레 뱅크셰어스,Stock,USD
NIE,NYS,VIRTUS EQUITY & CONVERTIBLE INCOME,ETF,USD
NIM,NYS,NUVEEN SELECT MATURITIES MUNICIPAL,ETF,USD
NIO,NYS,니오(ADR),Stock,USD
NIQ,NYS,NIQ 글로벌 인텔리전스,Stock,USD
NJR,NYS,뉴저지 리소시스,Stock,USD
NKE,NYS,나이키 B,Stock,USD
NKX,NYS,NUVEEN CALIFORNIA AMT FREE QUALITY MUNICIPAL INCOME,ETF,USD
NL,NYS,NL 인더스트리스,Stock,USD
NLOP,NYS,넷 리스 오피스 프라퍼티스,Stock,USD
NLY,NYS,애널리 캐피털 매니지먼트,Stock,USD
NLY/F,NYS,애널리 캐피털 매니지먼트 우선주 F(6.950% 누적 상환),Stock,USD
NLY/G,NYS,애널리 캐피털 매니지먼트 우선주 G(6.500% 누적 상환),Stock,USD
NLY/I,NYS,애널리 캐피털 매니지먼트 우선주 I(6.750% 누적 상환),Stock,USD
NLY/J,NYS,애널리 캐피털 매니지먼트 우선주 J(8.875% 누적 상환),Stock,USD
NMAI,NYS,NUVEEN MULTI ASSET INCOME,ETF,USD
NMAX,NYS,뉴스맥스,Stock,USD
NMCO,NYS,NUVEEN MUNICIPAL CREDIT OPPS,ETF,USD
NMG,NYS,누보 몽드 그래파이트,Stock,USD
NMI,NYS,NUVEEN MUNICIPAL INCOME,ETF,USD
NMM,NYS,나비오스 마리타임 파트너스,Stock,USD
NMR,NYS,노무라 홀딩스(ADR),Stock,USD
NMS,NYS,NUVEEN MINNESOTA QUALITY MUNICIPAL INCOME,ETF,USD
NMT,NYS,NUVEEN MASSACHUSETTS QUALITY MUNICIPAL INCOME,ETF,USD
NMZ,NYS,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY,ETF,USD
NNI,NYS,넬넷,Stock,USD
NNN,NYS,NNN 리츠,Stock,USD
NNY,NYS,NUVEEN NEW YORK MUNICIPAL VALUE,ETF,USD
NOA,NYS,노스 아메리칸 컨스트럭션 그룹,Stock,USD
NOAH,NYS,노아 홀딩스(ADR),Stock,USD
NOC,NYS,노스롭 그루만,Stock,USD
NOG,NYS,노던 오일 앤드 가스,Stock,USD
NOK,NYS,노키아(ADR),Stock,USD
NOM,NYS,NUVEEN MISSOURI QUALITY MUNICIPAL INCOME,ETF,USD
NOMD,NYS,노마드 푸즈,Stock,USD
NOV,NYS,노브,Stock,USD
NOW,NYS,서비스나우,Stock,USD
NP,NYS,넵튠 인슈어런스 홀딩스,Stock,USD
NPB,NYS,노스포인트 뱅크셰어스,Stock,USD
NPCT,NYS,NUVEEN CORE PLUS IMPACT,ETF,USD
NPFD,NYS,NUVEEN VARIABLE RATE PREFERRED & INCOME,ETF,USD
NPK,NYS,내셔널 프레스토 인더스트리스,Stock,USD
NPKI,NYS,NPK 인터내셔널,Stock,USD
NPO,NYS,엔프로,Stock,USD
NPV,NYS,NUVEEN VIRGINIA QUALITY MUNICIPAL INCOME,ETF,USD
NPWR,NYS,넷 파워,Stock,USD
NQP,NYS,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME,ETF,USD
NRDY,NYS,너디,Stock,USD
NREF,NYS,넥스포인트 리얼 에스테이트 파이낸스,Stock,USD
NREF/A,NYS,넥스포인트 리얼 에스테이트 파이낸스 우선주 A(8.500% 누적 상환),Stock,USD
NRG,NYS,NRG 에너지,Stock,USD
NRGV,NYS,에너지 볼트 홀딩스,Stock,USD
NRK,NYS,NUVEEN NEW YORK AMT FREE QUALITY MUNICIPAL INCOME,ETF,USD
NRP,NYS,내추럴 리소스 파트너스,Stock,USD
NRT,NYS,노스 유러피언 오일 로열티 트러스트,Stock,USD
NRUC,NYS,내셔널루럴 유틸리티스 쿠퍼레이티브 후순위채권(2064-05-15 5.500%),Stock,USD
NSA,NYS,내셔널 스토리지 어필리에이츠,Stock,USD
NSA/A,NYS,내셔널 스토리지 어필리에이츠 트러스트 우선주 A(6.000% 누적 상환),Stock,USD
NSA/B,NYS,내셔널 스토리지 어필리에이츠 트러스트 우선주 B(6.000% 누적 상환),Stock,USD
NSC,NYS,노퍽서던,Stock,USD
NSP,NYS,인스페리티,Stock,USD
NTB,NYS,뱅크 오브 NT 버터필드 앤드 선,Stock,USD
NTR,NYS,뉴트리엔,Stock,USD
NTST,NYS,넷에스티리츠,Stock,USD
NTZ,NYS,나투치(ADR),Stock,USD
NU,NYS,누 홀딩스,Stock,USD
NUE,NYS,뉴코,Stock,USD
NUS,NYS,뉴스킨 엔터프라이즈,Stock,USD
NUV,NYS,NUVEEN MUNICIPAL VALUE,ETF,USD
NUVB,NYS,누베이션 바이오,Stock,USD
NUW,NYS,NUVEEN AMT FREE MUNICIPAL VALUE,ETF,USD
NVG,NYS,NUVEEN AMT FREE MUNICIPAL CREDIT INCOME,ETF,USD
NVGS,NYS,네비게이터 홀딩스,Stock,USD
NVO,NYS,노보노디스크(ADR),Stock,USD
NVR,NYS,NVR,Stock,USD
NVRI,NYS,엔바이리,Stock,USD
NVS,NYS,노바티스(ADR),Stock,USD
NVST,NYS,엔비스타 홀딩스,Stock,USD
NVT,NYS,엔벤트 일렉트릭,Stock,USD
NWAX,NYS,뉴 아메리카 애퀴지션 I,Stock,USD
NWAX/UN,NYS,뉴 아메리카 인수 유닛,Stock,USD
NWG,NYS,냇웨스트 그룹(ADR),Stock,USD
NWN,NYS,노스웨스트 내추럴 홀딩,Stock,USD
NX,NYS,콰넥스 빌딩 프라덕츠,Stock,USD
NXDR,NYS,넥스트도어 홀딩스,Stock,USD
NXDT,NYS,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,Stock,USD
NXDT/A,NYS,NEXPOINT DIVERSIFIED REAL ESTATE TRUST PREFERRED A(5.500% 누적),Stock,USD
NXE,NYS,넥스젠 에너지,Stock,USD
NXG,NYS,NXG NEXT GENERATION INFRASTRUCTURE INCOME,ETF,USD
NXJ,NYS,NUVEEN NEW JERSEY QUALIFIED MUNICIPAL,ETF,USD
NXP,NYS,NUVEEN SELECT TAX FREE INCOME PORTFOLIO,ETF,USD
NXRT,NYS,넥스포인트 레지덴셜 트러스트,Stock,USD
NYC,NYS,아메리칸 스트래티직 인베스트먼트,Stock,USD
NYT,NYS,뉴욕타임스,Stock,USD
NZF,NYS,NUVEEN MUNICIPAL CREDIT INCOME,ETF,USD
O,NYS,리얼티 인컴,Stock,USD
OAK/A,NYS,브룩필드 오크트리 홀딩스 우선주 A(6.625%),Stock,USD
OAK/B,NYS,브룩필드 오크트리 홀딩스 우선주 B(6.550%),Stock,USD
OBDC,NYS,블루 아울 캐피털 코퍼레이션,Stock,USD
OBK,NYS,오리진 뱅코프,Stock,USD
OC,NYS,오웬스 코닝,Stock,USD
ODC,NYS,오일 드리 코퍼레이션 오브 아메리카,Stock,USD
ODV,NYS,오시스코 디벨롭먼트,Stock,USD
OEC,NYS,오라이언,Stock,USD
OFG,NYS,OFG 뱅코프,Stock,USD
OFRM,NYS,원스 어폰 어 팜(PBC),Stock,USD
OGC,NYS,OCEANAGOLD CORPORATION,Stock,USD
OGE,NYS,OGE 에너지,Stock,USD
OGN,NYS,오가논,Stock,USD
OGS,NYS,원 가스,Stock,USD
OHI,NYS,오메가 헬스케어 인베스터스,Stock,USD
OI,NYS,O I 글래스,Stock,USD
OIA,NYS,INVESCO MUNICIPAL INCOME OPPORTUNITIES TRUST,ETF,USD
OII,NYS,오셔니어링 인터내셔널,Stock,USD
OIS,NYS,오일 스테이츠 인터내셔널,Stock,USD
OKE,NYS,원오크,Stock,USD
OKLO,NYS,오클로,Stock,USD
OLN,NYS,올린,Stock,USD
OLP,NYS,원 리버티 프라퍼티스,Stock,USD
OMC,NYS,옴니콤 그룹,Stock,USD
OMF,NYS,원메인 홀딩스,Stock,USD
ONIT,NYS,오니티 그룹,Stock,USD
ONL,NYS,오라이언 프라퍼티스,Stock,USD
ONON,NYS,온 홀딩,Stock,USD
ONT,NYS,온테리스,Stock,USD
ONTO,NYS,온투 이노베이션,Stock,USD
OOMA,NYS,우마,Stock,USD
OPAD,NYS,오퍼패드 솔루션스,Stock,USD
OPFI,NYS,옵파이,Stock,USD
OPLN,NYS,오픈레인,Stock,USD
OPP,NYS,RIVERNORTH/DOUBLELINE STRATEGIC OPPORTUNITY,ETF,USD
OPP/A,NYS,RIVERNORTH-DOUBLELINE STRATEGIC OPP FD PREF A(4.375%),Stock,USD
OPP/B,NYS,RIVERNORTH-DOUBLELINE STRATEGIC OPP FD PREF B(4.750% 누적),Stock,USD
OPTU,NYS,OPTIMUM COMMUN INC,Stock,USD
OPY,NYS,오펜하이머 홀딩스,Stock,USD
OR,NYS,OR 로열티스,Stock,USD
ORA,NYS,오마트 테크놀로지스,Stock,USD
ORC,NYS,오키드 아일랜드 캐피털,Stock,USD
ORCL,NYS,오라클,Stock,USD
ORCL/D,NYS,오라클 예탁주(우선주 D  1/2000),Stock,USD
ORI,NYS,올드 리퍼블릭 인터내셔널,Stock,USD
ORN,NYS,오라이언 그룹 홀딩스,Stock,USD
OSCR,NYS,오스카 헬스,Stock,USD
OSG,NYS,옥타브 스페셜티 GP,Stock,USD
OSK,NYS,오시코시,Stock,USD
OTAI/UN,NYS,STARLINK AI ACQUISITION CORPORATION UNIT 1 ORD SHS & 1 R,Stock,USD
OTF,NYS,블루 아울 테크놀로지 파이낸스,Stock,USD
OTIS,NYS,오티스 월드와이드,Stock,USD
OUT,NYS,아웃프론트 미디어,Stock,USD
OVV,NYS,오빈티브,Stock,USD
OWL,NYS,블루 아울 캐피털,Stock,USD
OWLT,NYS,아울렛,Stock,USD
OXM,NYS,옥스포드 인더스트리스,Stock,USD
OXY,NYS,옥시덴털 페트롤리엄,Stock,USD
P,NYS,에버퓨어,Stock,USD
PAAS,NYS,팬 아메리칸 실버,Stock,USD
PAC,NYS,그루포 아에로포르투아리오 델 파시피코(ADR),Stock,USD
PACK,NYS,란팍 홀딩스,Stock,USD
PACS,NYS,팍스 그룹,Stock,USD
PAG,NYS,펜스케 오토모티브 그룹,Stock,USD
PAGS,NYS,팍세구로 디지털,Stock,USD
PAI,NYS,WESTERN ASSET INVESTMENT GRADE INCOME,ETF,USD
PAII,NYS,피로파이트 애퀴지션 II,Stock,USD
PAII/UN,NYS,파이러파이트 애퀴지션 2 유닛,Stock,USD
PAM,NYS,팜파 에네르히아(ADR),Stock,USD
PAR,NYS,파 테크놀로지,Stock,USD
PARR,NYS,파 퍼시픽 홀딩스,Stock,USD
PATH,NYS,유아이패스,Stock,USD
PAXS,NYS,PIMCO ACCESS INCOME,ETF,USD
PAY,NYS,페이먼트어스 홀딩스,Stock,USD
PAYC,NYS,페이컴 소프트웨어,Stock,USD
PB,NYS,프로스페리티 뱅크셰어스,Stock,USD
PBA,NYS,펨비나 파이프라인,Stock,USD
PBF,NYS,PBF 에너지,Stock,USD
PBH,NYS,프레스티지 컨슈머 헬스케어,Stock,USD
PBI,NYS,피트니 보우스,Stock,USD
PBI/B,NYS,피트니 보우스 우선주(6.700%),Stock,USD
PBR,NYS,페트로브라스(ADR),Stock,USD
PBR/A,NYS,페트로브라스 우선주(ADR),Stock,USD
PBT,NYS,퍼미언 베이슨 로열티 트러스트,Stock,USD
PCF,NYS,HIGH INCOME SECURITIES,ETF,USD
PCG,NYS,퍼시픽 가스 앤드 일렉트릭,Stock,USD
PCG/X,NYS,퍼시픽 가스 앤드 일렉트릭 우선주 A(6.000% 의무전환),Stock,USD
PCM,NYS,PCM,ETF,USD
PCN,NYS,PIMCO CORPORATE & INCOME STRATEGY,ETF,USD
PCOR,NYS,프로코어 테크놀로지스,Stock,USD
PCQ,NYS,PIMCO CALIFORNIA MUNICIPAL INCOME,ETF,USD
PD,NYS,페이져듀티,Stock,USD
PDCC,NYS,펄 다이버 크레딧 컴퍼니,Stock,USD
PDI,NYS,PIMCO DYNAMIC INCOME FUND,ETF,USD
PDM,NYS,피드몬트 리얼티 트러스트,Stock,USD
PDO,NYS,PIMCO DYNAMIC INCOME OPPORTUNITIES,ETF,USD
PDPA,NYS,펄 다이버 크레딧 컴퍼니 우선주 A(2029 8.000%),Stock,USD
PDS,NYS,프리시전 드릴링,Stock,USD
PDT,NYS,JOHN HANCOCK PREMIUM DIVIDEND,ETF,USD
PDX,NYS,PIMCO DYNAMIC INCOME STRATEGY,ETF,USD
PEB,NYS,페블브룩 호텔 트러스트,Stock,USD
PEB/E,NYS,페블브룩 호텔 트러스트 우선주 E(6.375% 누적 상환),Stock,USD
PEB/F,NYS,페블브룩 호텔 트러스트 우선주 F(6.300% 누적 상환),Stock,USD
PEB/G,NYS,페블브룩 호텔 트러스트 우선주 G(6.375% 누적 상환),Stock,USD
PEB/H,NYS,페블브룩 호텔 트러스트 우선주 H(5.700% 누적 상환),Stock,USD
PEG,NYS,퍼블릭 서비스 엔터프라이즈,Stock,USD
PEN,NYS,페넘브라,Stock,USD
PEO,NYS,ADAMS NATURAL RESOURCES,ETF,USD
PERF,NYS,퍼펙트,Stock,USD
PEW,NYS,그랩어건 디지털 홀딩스,Stock,USD
PFD,NYS,FLAHERTY & CRUMRINE PREFERRED INCOME,ETF,USD
PFE,NYS,화이자,Stock,USD
PFGC,NYS,퍼포먼스 푸드 그룹,Stock,USD
PFH,NYS,푸르덴셜 파이낸셜 후순위채권(4.125%),Stock,USD
PFL,NYS,PIMCO INCOME STRATEGY,ETF,USD
PFLT,NYS,페넌트파크 플로팅 레이트 캐피털,Stock,USD
PFN,NYS,PIMCO INCOME STRATEGY II,ETF,USD
PFO,NYS,FLAHERTY & CRUMRINE PREFERRED INCOME OPPORTUNITY,ETF,USD
PFS,NYS,프로비던트 파이낸셜 서비시스,Stock,USD
PFSI,NYS,페니맥 파이낸셜 서비시스,Stock,USD
PG,NYS,프록터 앤드 갬블,Stock,USD
PGP,NYS,PIMCO GLOBAL STOCKSPLUS AND INCOME,ETF,USD
PGR,NYS,프로그레시브,Stock,USD
PGZ,NYS,PRINCIPAL REAL ESTATE INCOME,ETF,USD
PH,NYS,파카 하니핀,Stock,USD
PHG,NYS,필립스(ADR),Stock,USD
PHI,NYS,PLDT(ADR),Stock,USD
PHIN,NYS,피니아,Stock,USD
PHK,NYS,PIMCO HIGH INCOME,ETF,USD
PHM,NYS,풀티 그룹,Stock,USD
PHR,NYS,프리시아,Stock,USD
PII,NYS,폴라리스,Stock,USD
PIM,NYS,PUTNAM MASTER INTERMEDIATE INCOME TRUST,ETF,USD
PINE,NYS,알파인 인컴 프라퍼티 트러스트,Stock,USD
PINE/A,NYS,알파인 인컴 프로퍼티 트러스트 우선주 A(누적  상환),Stock,USD
PINS,NYS,핀터레스트,Stock,USD
PIPR,NYS,파이퍼 샌들러,Stock,USD
PJT,NYS,PJT 파트너스,Stock,USD
PK,NYS,파크 호텔스 앤드 리조츠,Stock,USD
PKE,NYS,파크 에어로스페이스,Stock,USD
PKG,NYS,패키징 코퍼레이션 오브 아메리카,Stock,USD
PKST,NYS,피크스톤 리얼티 트러스트,Stock,USD
PKX,NYS,포스코 홀딩스(ADR),Stock,USD
PL,NYS,플래닛 랩스,Stock,USD
PLD,NYS,프로로지스,Stock,USD
PLNT,NYS,플래닛 피트니스,Stock,USD
PLOW,NYS,더글러스 다이내믹스,Stock,USD
PLUN/UN,NYS,플루토니안 애퀴지션 II 유닛/권리,Stock,USD
PM,NYS,필립 모리스 인터내셔널,Stock,USD
PML,NYS,PIMCO MUNICIPAL INCOME II,ETF,USD
PMM,NYS,PUTNAM MANAGED MUNICIPAL INCOME TRUST,ETF,USD
PMMF,NYS,ISHARES PRIME MONEY MARKET,ETF,USD
PMO,NYS,PUTNAM MUNICIPAL OPPORTUNITIES TRUST,ETF,USD
PMT,NYS,페니맥 모기지 인베스트먼트,Stock,USD
PMT/A,NYS,페니맥 모기지 인베스트먼트 우선주 A(8.125% 누적 상환),Stock,USD
PMT/B,NYS,페니맥 모기지 인베스트먼트 우선주 B(8.000% 누적 상환),Stock,USD
PMT/C,NYS,페니맥 모기지 인베스트먼트 우선주 C(누적 상환),Stock,USD
PMTU,NYS,페니맥 모기지 인베스트먼트 선순위채권(2028-09-30 8.500%),Stock,USD
PMTV,NYS,페니맥 모기지 인베스트먼트 선순위채권(2030-02-15 9.000%),Stock,USD
PMTW,NYS,페니맥 모기지 인베스트먼트 선순위채권(2030-06-15 9.000%),Stock,USD
PNC,NYS,PNC 파이낸셜 서비시스,Stock,USD
PNFP,NYS,피너클 파이낸셜 파트너스,Stock,USD
PNFP/A,NYS,피너클 파이낸셜 파트너스 비누적 영구우선A,Stock,USD
PNFP/B,NYS,피너클 파이낸셜 파트너스 비누적 영구우선B,Stock,USD
PNFP/C,NYS,피너클 파이낸셜 파트너스 6.750% 우선 C,Stock,USD
PNI,NYS,PIMCO NEW YORK MUNICIPAL INCOME II,ETF,USD
PNNT,NYS,페넌트파크 인베스트먼트,Stock,USD
PNR,NYS,펜테어,Stock,USD
PNW,NYS,피너클 웨스트 캐피털,Stock,USD
POR,NYS,포틀랜드 제너럴 일렉트릭,Stock,USD
POST,NYS,포스트 홀딩스,Stock,USD
PPG,NYS,PPG 인더스트리스,Stock,USD
PPL,NYS,PPL,Stock,USD
PPLC,NYS,PPL 코프 코퍼레이트 유닛,Stock,USD
PPT,NYS,PUTNAM PREMIER INCOME TRUST,ETF,USD
PR,NYS,퍼미언 리소시스,Stock,USD
PRA,NYS,프로어슈어런스,Stock,USD
PRCS,NYS,PARNASSUS CORE SELECT,ETF,USD
PRG,NYS,PROG 홀딩스,Stock,USD
PRGO,NYS,페리고,Stock,USD
PRH,NYS,푸르덴셜 파이낸셜 후순위채권(5.950%),Stock,USD
PRI,NYS,프라이메리카,Stock,USD
PRIF/D,NYS,프라이오러티 인컴 펀드 우선주 D(7.000%),Stock,USD
PRIF/J,NYS,프라이오러티 인컴 펀드 우선주 J(6.000%),Stock,USD
PRIF/K,NYS,프라이오러티 인컴 펀드 우선주 K(7.000% 누적),Stock,USD
PRIF/L,NYS,프라이오러티 인컴 펀드 우선주 L(6.375%),Stock,USD
PRIM,NYS,프리모리스 서비시스,Stock,USD
PRKS,NYS,유나이티드 파크스 앤드 리조츠,Stock,USD
PRLB,NYS,프로토 랩스,Stock,USD
PRM,NYS,페리미터 솔루션스,Stock,USD
PRMB,NYS,프리모 브랜즈,Stock,USD
PRS,NYS,푸르덴셜 파이낸셜 후순위채권(5.625%),Stock,USD
PRSU,NYS,퍼슈트 어트랙션 앤드 호스피털리티,Stock,USD
PRT,NYS,펌록 로열티 트러스트,Stock,USD
PRU,NYS,푸르덴셜 파이낸셜,Stock,USD
PRVS,NYS,PARNASSUS VALUE SELECT,ETF,USD
PS,NYS,PERSHING SQUARE INC,Stock,USD
PSA,NYS,퍼블릭 스토리지,Stock,USD
PSA/F,NYS,퍼블릭 스토리지 우선주 F(5.150% 누적),Stock,USD
PSA/G,NYS,퍼블릭 스토리지 우선주 G(5.050% 누적),Stock,USD
PSA/H,NYS,퍼블릭 스토리지 우선주 H(5.600%),Stock,USD
PSA/I,NYS,퍼블릭 스토리지 우선주 I(4.875%),Stock,USD
PSA/J,NYS,퍼블릭 스토리지 우선주 J(4.700% 누적),Stock,USD
PSA/K,NYS,퍼블릭 스토리지 우선주 K(4.750% 누적),Stock,USD
PSA/L,NYS,퍼블릭 스토리지 우선주 L(4.625% 누적),Stock,USD
PSA/M,NYS,퍼블릭 스토리지 우선주 M(4.125%),Stock,USD
PSA/N,NYS,퍼블릭 스토리지 우선주 N(3.875%),Stock,USD
PSA/O,NYS,퍼블릭 스토리지 우선주 O(3.900%),Stock,USD
PSA/P,NYS,퍼블릭 스토리지 우선주 P(4.000%),Stock,USD
PSA/Q,NYS,퍼블릭 스토리지 우선주 Q(3.950% 누적),Stock,USD
PSA/R,NYS,퍼블릭 스토리지 우선주 R(4.000%),Stock,USD
PSA/S,NYS,퍼블릭 스토리지 우선주 S(4.100% 누적),Stock,USD
PSBD,NYS,파머 스퀘어 캐피털 BDC,Stock,USD
PSEC/A,NYS,프로스펙트 캐피털 우선주 A(5.350%),Stock,USD
PSF,NYS,COHEN & STEERS SELECT PREFERRED AND INCOME,ETF,USD
PSFE,NYS,페이세이프,Stock,USD
PSN,NYS,파슨스,Stock,USD
PSO,NYS,피어슨(ADR),Stock,USD
PSQH,NYS,PSQ 홀딩스,Stock,USD
PSTG,NYS,퓨어 스토리지,Stock,USD
PSTL,NYS,포스털 리얼티 트러스트,Stock,USD
PSUS,NYS,PERSHING SQUARE USA LTD,ETF,USD
PSX,NYS,필립스 66,Stock,USD
PTA,NYS,COHEN & STEERS TAX ADVANTAGED PREFERRED AND INCOME,ETF,USD
PTY,NYS,PIMCO CORPORATE AND INCOME OPPORTUNITY,ETF,USD
PUK,NYS,푸르덴셜(ADR),Stock,USD
PUMP,NYS,프로페트로 홀딩,Stock,USD
PVH,NYS,필립스 반 휴센,Stock,USD
PVL,NYS,퍼미언빌 로열티 트러스트,Stock,USD
PWR,NYS,콴타 서비시스,Stock,USD
PXED,NYS,피닉스 에듀케이션 파트너스,Stock,USD
PYT,NYS,프리퍼드플러스 트러스트 GSC-2(2034-02-15 6.345%),Stock,USD
Q,NYS,QNITY ELECTRONICS INC.,Stock,USD
QBTS,NYS,디 웨이브 퀀텀,Stock,USD
QGEN,NYS,키아젠,Stock,USD
QLEP/UN,NYS,퀀텀 리프 애퀴지션 유닛,Stock,USD
QRED,NYS,QUASAREDGE ACQUISITION CORP,Stock,USD
QRED/UN,NYS,QUASAREDGE ACQUISITION CORP UNIT (1 ORD SHS & 1/4 SHS RT,Stock,USD
QSR,NYS,레스토랑 브랜즈 인터내셔널,Stock,USD
QTWO,NYS,Q2 홀딩스,Stock,USD
QUAD,NYS,쿼드 그래픽스,Stock,USD
QVCC,NYS,QVC 선순위채권(2068-11-26 6.250%),Stock,USD
QVCD,NYS,QVC 선순위채권(2067 6.375%),Stock,USD
QXO,NYS,QXO,Stock,USD
QXO/B,NYS,QXO 우선주 B(5.500% 의무 전환),Stock,USD
R,NYS,라이더 시스템,Stock,USD
RA,NYS,BROOKFIELD REAL ASSETS INCOME,ETF,USD
RAC,NYS,리듬 애퀴지션,Stock,USD
RAC/UN,NYS,리듬 애퀴지션 유닛,Stock,USD
RACE,NYS,페라리,Stock,USD
RAL,NYS,랠리언트,Stock,USD
RAMP,NYS,라이브램프 홀딩스,Stock,USD
RBA,NYS,RB 글로벌,Stock,USD
RBC,NYS,RBC 베어링스,Stock,USD
RBLX,NYS,로블록스,Stock,USD
RBRK,NYS,루브릭,Stock,USD
RC,NYS,레디 캐피털,Stock,USD
RC/C,NYS,레디 캐피털 우선주 C(6.250%),Stock,USD
RC/E,NYS,레디 캐피털 우선주 E(6.500% 누적 상환),Stock,USD
RCB,NYS,레디 캐피털 선순위채권(2026-07-30 6.200%),Stock,USD
RCD,NYS,레디 캐피털 선순위채권(2029 9.000%),Stock,USD
RCI,NYS,로저스 커뮤니케이션스,Stock,USD
RCL,NYS,로열 캐리비언 크루즈,Stock,USD
RCS,NYS,PIMCO STRATEGIC INCOME,ETF,USD
RCUS,NYS,아쿠스 바이오사이언시스,Stock,USD
RDDT,NYS,레딧,Stock,USD
RDN,NYS,라디언 그룹,Stock,USD
RDW,NYS,레드와이어,Stock,USD
RDY,NYS,닥터 레디스 래브러토리스(ADR),Stock,USD
RELX,NYS,RELX(ADR),Stock,USD
RERE,NYS,AT리뉴(ADR),Stock,USD
RES,NYS,RPC,Stock,USD
REX,NYS,렉스 아메리칸 리소시스,Stock,USD
REXR,NYS,렉스포드 인더스트리얼 리얼티,Stock,USD
REXR/B,NYS,렉스포드 인더스트리얼 리얼티 우선주 B(5.875% 누적 상환),Stock,USD
REXR/C,NYS,렉스포드 인더스트리얼 리얼티 우선주 C(5.625% 누적 상환),Stock,USD
REZI,NYS,레지디오 테크놀로지스,Stock,USD
RF,NYS,리전스 파이낸셜,Stock,USD
RF/C,NYS,리전스 파이낸셜 우선주 C(5.700%),Stock,USD
RF/E,NYS,리전스 파이낸셜 우선주 E,Stock,USD
RF/F,NYS,리전스 파이낸셜 우선주 F,Stock,USD
RFI,NYS,COHEN & STEERS TR REALTY,ETF,USD
RFL,NYS,라파엘 홀딩스,Stock,USD
RFM,NYS,RIVERNORTH FLEXIBLE MUNICIPAL INCOME,ETF,USD
RFMZ,NYS,RIVERNORTH FLEXIBLE MUNICIPAL INCOME II,ETF,USD
RGA,NYS,리인슈어런스 그룹 오브 아메리카,Stock,USD
RGR,NYS,스텀 루거 앤드 컴퍼니,Stock,USD
RGT,NYS,ROYCE GLOBAL VALUE TRUST,ETF,USD
RH,NYS,RH,Stock,USD
RHI,NYS,로버트 하프,Stock,USD
RHLD,NYS,리절루트 홀딩스 매니지먼트,Stock,USD
RHP,NYS,라이먼 호스피털리티 프라퍼티스,Stock,USD
RIG,NYS,트랜스오션,Stock,USD
RIO,NYS,리오 틴토(ADR),Stock,USD
RITM,NYS,리듬 캐피털,Stock,USD
RITM/A,NYS,리듬 캐피털 우선주 A(7.500% 누적 상환),Stock,USD
RITM/B,NYS,리듬 캐피털 우선주 B(7.125% 누적 상환),Stock,USD
RITM/C,NYS,리듬 캐피털 우선주 C(6.375% 누적 상환),Stock,USD
RITM/D,NYS,리듬 캐피털 우선주 D(7.000% 누적 상환),Stock,USD
RITM/E,NYS,리듬 캐피털 우선주 E(고정배당  누적  상환),Stock,USD
RITM/F,NYS,리듬 캐피털 8.75 SER F 누적 우선주,Stock,USD
RIV,NYS,RIVERNORTH OPPORTUNITIES,ETF,USD
RIV/A,NYS,RIVERNORTH OPPORTUNITIES FUND 우선주(6.000%),Stock,USD
RJF,NYS,레이먼드 제임스 파이낸셜,Stock,USD
RKT,NYS,로켓 컴퍼니스,Stock,USD
RL,NYS,랄프 로렌,Stock,USD
RLI,NYS,RLI,Stock,USD
RLJ,NYS,RLJ 로징 트러스트,Stock,USD
RLJ/A,NYS,RLJ 로징 트러스트 우선주 A(7.800% 누적 전환),Stock,USD
RLTY,NYS,COHEN & STEERS REAL ESTATE OPPORTUNITIES AND INCOME,ETF,USD
RLX,NYS,RLX 테크놀로지(ADR),Stock,USD
RM,NYS,리저널 매니지먼트,Stock,USD
RMAX,NYS,리맥스 홀딩스,Stock,USD
RMD,NYS,레즈메드,Stock,USD
RMI,NYS,RIVERNORTH OPPORTUNISTIC MUNICIPAL INCOME,ETF,USD
RMM,NYS,RIVERNORTH MANAGED DURATION MUNICIPAL INCOME,ETF,USD
RMMZ,NYS,RIVERNORTH MANAGED DURATION MUNICIPAL INCOME II,ETF,USD
RMT,NYS,ROYCE MICRO CAP TRUST,ETF,USD
RNG,NYS,링센트럴,Stock,USD
RNGR,NYS,레인저 에너지 서비시스,Stock,USD
RNP,NYS,COHEN & STEERS REIT & PREFERRED INCOME,ETF,USD
RNR,NYS,르네상스리 홀딩스,Stock,USD
RNR/F,NYS,르네상스리 홀딩스 우선주 F(5.750%),Stock,USD
RNR/G,NYS,르네상스리 홀딩스 우선주 G(4.200%),Stock,USD
RNST,NYS,르네산트,Stock,USD
ROG,NYS,로저스,Stock,USD
ROK,NYS,로크웰 오토메이션,Stock,USD
ROL,NYS,롤린스,Stock,USD
RONB,NYS,BARON FIRST PRINCIPLES,ETF,USD
RPC,NYS,리지포스트 캐피털,Stock,USD
